federal_state	region_type	region_id	region_name	year	gisd_score	gisd_5	gisd_10	gisd_k
Brandenburg	Gemeinde	12073225	Gramzow	2001	0.73122	5	9	3
Brandenburg	Gemeinde	12073225	Gramzow	2002	0.72852	5	9	3
Brandenburg	Gemeinde	12073225	Gramzow	2003	0.78367	5	10	3
Brandenburg	Gemeinde	12073225	Gramzow	2004	0.76246	5	9	3
Brandenburg	Gemeinde	12073225	Gramzow	2005	0.76985	5	9	3
Brandenburg	Gemeinde	12073225	Gramzow	2006	0.71843	5	9	3
Brandenburg	Gemeinde	12073225	Gramzow	2007	0.73802	5	9	3
Brandenburg	Gemeinde	12073225	Gramzow	2008	0.74938	5	9	3
Brandenburg	Gemeinde	12073225	Gramzow	2009	0.72136	5	9	3
Brandenburg	Gemeinde	12073225	Gramzow	2010	0.75516	4	8	2
Brandenburg	Gemeinde	12073225	Gramzow	2011	0.82373	5	10	3
Brandenburg	Gemeinde	12073225	Gramzow	2012	0.79487	5	9	3
Brandenburg	Gemeinde	12073225	Gramzow	2013	0.77203	5	9	3
Brandenburg	Gemeinde	12073225	Gramzow	2014	0.81033	5	10	3
Brandenburg	Gemeinde	12073225	Gramzow	2015	0.82185	5	10	3
Brandenburg	Gemeinde	12073225	Gramzow	2016	0.823	5	9	3
Brandenburg	Gemeinde	12073225	Gramzow	2017	0.79066	5	10	3
Brandenburg	Gemeinde	12073225	Gramzow	2018	0.75419	5	9	3
Brandenburg	Gemeinde	12073225	Gramzow	2019	0.74038	5	9	3
Brandenburg	Gemeinde	12073225	Gramzow	2020	0.76323	5	9	3
Brandenburg	Gemeinde	12073225	Gramzow	2021	0.77377	5	10	3
Brandenburg	Gemeinde	12073225	Gramzow	2022	0.7525	5	9	3
Brandenburg	Gemeinde	12073225	Gramzow	2023	0.74899	5	9	3
Brandenburg	Gemeinde	12073261	Grünow	1998	0.95486	5	10	3
Brandenburg	Gemeinde	12073261	Grünow	1999	0.98348	5	10	3
Brandenburg	Gemeinde	12073261	Grünow	2000	0.94758	5	10	3
Brandenburg	Gemeinde	12073261	Grünow	2001	0.79076	5	10	3
Brandenburg	Gemeinde	12073261	Grünow	2002	0.79913	5	10	3
Brandenburg	Gemeinde	12073261	Grünow	2003	0.78096	5	10	3
Brandenburg	Gemeinde	12073261	Grünow	2004	0.76218	5	9	3
Brandenburg	Gemeinde	12073261	Grünow	2005	0.74717	5	9	3
Brandenburg	Gemeinde	12073261	Grünow	2006	0.6839	4	8	2
Brandenburg	Gemeinde	12073261	Grünow	2007	0.70488	4	8	2
Brandenburg	Gemeinde	12073261	Grünow	2008	0.69294	4	8	2
Brandenburg	Gemeinde	12073261	Grünow	2009	0.66893	4	8	2
Brandenburg	Gemeinde	12073261	Grünow	2010	0.70348	4	8	2
Brandenburg	Gemeinde	12073261	Grünow	2011	0.75448	5	9	3
Brandenburg	Gemeinde	12073261	Grünow	2012	0.72536	4	8	2
Brandenburg	Gemeinde	12073261	Grünow	2013	0.69884	5	9	3
Brandenburg	Gemeinde	12073261	Grünow	2014	0.73804	5	10	3
Brandenburg	Gemeinde	12073261	Grünow	2015	0.73939	5	9	3
Brandenburg	Gemeinde	12073261	Grünow	2016	0.75436	5	9	3
Brandenburg	Gemeinde	12073261	Grünow	2017	0.75668	5	9	3
Brandenburg	Gemeinde	12073261	Grünow	2018	0.74826	5	9	3
Brandenburg	Gemeinde	12073261	Grünow	2019	0.71046	5	9	3
Brandenburg	Gemeinde	12073261	Grünow	2020	0.68968	4	8	2
Brandenburg	Gemeinde	12073261	Grünow	2021	0.69299	5	9	3
Brandenburg	Gemeinde	12073261	Grünow	2022	0.71308	5	9	3
Brandenburg	Gemeinde	12073261	Grünow	2023	0.64877	4	8	2
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	1998	0.95259	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	1999	0.97807	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2000	0.96472	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2001	0.90184	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2002	0.9252	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2003	0.85674	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2004	0.87034	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2005	0.89367	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2006	0.88608	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2007	0.90723	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2008	0.95478	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2009	0.91431	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2010	0.93565	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2011	0.958	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2012	0.93835	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2013	0.90384	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2014	0.91446	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2015	0.934	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2016	0.98092	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2017	0.98478	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2018	0.99462	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2019	1	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2020	0.95252	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2021	1	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2022	1	5	10	3
Brandenburg	Gemeinde	12073309	Hohenselchow-Groß Pinnow	2023	1	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	1998	0.89851	5	9	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	1999	0.9242	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2000	0.91547	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2001	0.76083	5	9	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2002	0.81607	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2003	0.79715	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2004	0.76854	5	9	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2005	0.77431	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2006	0.78423	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2007	0.79441	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2008	0.82529	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2009	0.8554	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2010	0.8873	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2011	0.88251	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2012	0.88426	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2013	0.86293	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2014	0.88798	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2015	0.86734	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2016	0.89843	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2017	0.87202	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2018	0.88425	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2019	0.88246	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2020	0.86701	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2021	0.84974	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2022	0.84472	5	10	3
Brandenburg	Gemeinde	12073384	Lychen, Stadt	2023	0.84308	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	1998	0.97071	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	1999	1	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2000	0.96206	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2001	0.87121	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2002	0.89118	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2003	0.88439	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2004	0.90152	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2005	0.90482	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2006	0.96423	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2007	0.91359	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2008	0.97688	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2009	0.96357	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2010	0.99483	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2011	0.98672	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2012	0.95828	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2013	0.92606	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2014	0.94578	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2015	0.96035	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2016	0.97645	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2017	1	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2018	1	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2019	0.99624	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2020	0.97817	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2021	0.93212	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2022	0.86591	5	10	3
Brandenburg	Gemeinde	12073393	Mescherin	2023	0.84573	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	1998	0.87579	5	9	3
Brandenburg	Gemeinde	12073396	Milmersdorf	1999	0.90104	5	9	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2000	0.87157	5	9	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2001	0.72778	5	9	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2002	0.7614	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2003	0.76218	5	9	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2004	0.73851	5	9	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2005	0.77372	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2006	0.79621	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2007	0.8101	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2008	0.85493	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2009	0.8273	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2010	0.87561	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2011	0.90207	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2012	0.91673	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2013	0.86016	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2014	0.88277	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2015	0.89841	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2016	0.90167	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2017	0.8599	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2018	0.88813	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2019	0.89729	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2020	0.88675	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2021	0.85923	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2022	0.86053	5	10	3
Brandenburg	Gemeinde	12073396	Milmersdorf	2023	0.86794	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	1998	0.93755	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	1999	0.9687	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2000	0.95373	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2001	0.92664	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2002	0.94452	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2003	0.95361	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2004	0.96734	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2005	0.98172	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2006	1	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2007	1	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2008	1	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2009	1	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2010	1	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2011	1	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2012	1	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2013	0.99695	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2014	1	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2015	0.93868	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2016	0.89327	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2017	0.8462	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2018	0.86579	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2019	0.85942	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2020	0.91813	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2021	0.92473	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2022	0.88135	5	10	3
Brandenburg	Gemeinde	12073404	Mittenwalde	2023	0.9525	5	10	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	1998	0.92396	5	10	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	1999	0.95151	5	10	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2000	0.93786	5	10	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2001	0.7887	5	10	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2002	0.79851	5	10	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2003	0.81061	5	10	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2004	0.78057	5	10	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2005	0.77106	5	10	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2006	0.75038	5	9	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2007	0.75774	5	9	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2008	0.79242	5	9	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2009	0.77174	5	9	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2010	0.80519	5	9	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2011	0.81436	5	10	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2012	0.80624	5	9	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2013	0.78433	5	10	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2014	0.79881	5	10	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2015	0.79703	5	9	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2016	0.80332	5	9	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2017	0.78376	5	9	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2018	0.7772	5	9	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2019	0.77838	5	9	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2020	0.77741	5	9	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2021	0.77375	5	9	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2022	0.79997	5	10	3
Brandenburg	Gemeinde	12073429	Nordwestuckermark	2023	0.76495	5	9	3
Brandenburg	Gemeinde	12073430	Oberuckersee	1998	0.94195	5	10	3
Brandenburg	Gemeinde	12073430	Oberuckersee	1999	0.97127	5	10	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2000	0.9376	5	10	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2001	0.78714	5	10	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2002	0.81513	5	10	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2003	0.82194	5	10	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2004	0.79945	5	10	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2005	0.81727	5	10	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2006	0.73257	5	9	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2007	0.74857	5	9	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2008	0.79704	5	9	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2009	0.75924	5	9	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2010	0.79518	5	9	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2011	0.83369	5	10	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2012	0.81949	5	10	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2013	0.79237	5	10	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2014	0.81388	5	10	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2015	0.8099	5	10	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2016	0.80342	5	9	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2017	0.77962	5	9	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2018	0.78147	5	9	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2019	0.75859	5	9	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2020	0.75876	5	9	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2021	0.77512	5	10	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2022	0.76769	5	9	3
Brandenburg	Gemeinde	12073430	Oberuckersee	2023	0.77247	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	1998	0.85917	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	1999	0.89536	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	2000	0.85602	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	2001	0.68191	4	8	2
Brandenburg	Gemeinde	12073440	Pinnow	2002	0.68996	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	2003	0.73612	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	2004	0.69937	4	8	2
Brandenburg	Gemeinde	12073440	Pinnow	2005	0.73378	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	2006	0.67903	4	8	2
Brandenburg	Gemeinde	12073440	Pinnow	2007	0.70946	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	2008	0.74435	4	8	2
Brandenburg	Gemeinde	12073440	Pinnow	2009	0.74339	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	2010	0.75971	4	8	2
Brandenburg	Gemeinde	12073440	Pinnow	2011	0.78033	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	2012	0.78023	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	2013	0.76047	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	2014	0.735	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	2015	0.73913	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	2016	0.73879	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	2017	0.73474	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	2018	0.71598	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	2019	0.71527	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	2020	0.68407	4	8	2
Brandenburg	Gemeinde	12073440	Pinnow	2021	0.66122	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	2022	0.68999	5	9	3
Brandenburg	Gemeinde	12073440	Pinnow	2023	0.65527	4	8	2
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	1998	0.8378	5	9	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	1999	0.86456	5	9	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2000	0.84827	5	9	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2001	0.65631	4	8	2
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2002	0.71299	5	9	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2003	0.72393	5	9	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2004	0.71487	5	9	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2005	0.73999	5	9	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2006	0.76843	5	9	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2007	0.76333	5	9	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2008	0.79039	5	9	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2009	0.7902	5	9	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2010	0.82458	5	9	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2011	0.84756	5	10	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2012	0.85261	5	10	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2013	0.83729	5	10	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2014	0.88098	5	10	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2015	0.9063	5	10	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2016	0.92244	5	10	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2017	0.88551	5	10	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2018	0.91152	5	10	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2019	0.92998	5	10	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2020	0.93121	5	10	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2021	0.92175	5	10	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2022	0.91883	5	10	3
Brandenburg	Gemeinde	12073452	Prenzlau, Stadt	2023	0.9293	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	1998	0.94323	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	1999	0.96979	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2000	0.97966	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2001	0.91332	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2002	0.95683	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2003	0.9632	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2004	0.89567	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2005	0.88717	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2006	0.839	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2007	0.87854	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2008	0.87998	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2009	0.87888	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2010	0.92052	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2011	0.93054	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2012	0.91494	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2013	0.93404	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2014	0.92987	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2015	0.91033	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2016	0.88646	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2017	0.86016	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2018	0.87795	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2019	0.89905	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2020	0.90384	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2021	0.89742	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2022	0.87852	5	10	3
Brandenburg	Gemeinde	12073458	Randowtal	2023	0.90317	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	1998	0.97521	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	1999	0.99878	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2000	0.98951	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2001	0.89607	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2002	0.85327	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2003	0.96845	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2004	0.9351	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2005	0.93849	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2006	0.8292	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2007	0.84117	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2008	0.84617	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2009	0.82797	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2010	0.84236	5	9	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2011	0.87475	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2012	0.82674	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2013	0.78585	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2014	0.80345	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2015	0.79434	5	9	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2016	0.86017	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2017	0.78824	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2018	0.82101	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2019	0.79471	5	9	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2020	0.81684	5	10	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2021	0.7289	5	9	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2022	0.75852	5	9	3
Brandenburg	Gemeinde	12073490	Schenkenberg	2023	0.78481	5	10	3
Brandenburg	Gemeinde	12073520	Schönfeld	1998	0.88371	5	9	3
Brandenburg	Gemeinde	12073520	Schönfeld	1999	0.91109	5	9	3
Brandenburg	Gemeinde	12073520	Schönfeld	2000	0.90065	5	9	3
Brandenburg	Gemeinde	12073520	Schönfeld	2001	0.86548	5	10	3
Brandenburg	Gemeinde	12073520	Schönfeld	2002	0.86443	5	10	3
Brandenburg	Gemeinde	12073520	Schönfeld	2003	0.85113	5	10	3
Brandenburg	Gemeinde	12073520	Schönfeld	2004	0.85443	5	10	3
Brandenburg	Gemeinde	12073520	Schönfeld	2005	0.86654	5	10	3
Brandenburg	Gemeinde	12073520	Schönfeld	2006	0.89068	5	10	3
Brandenburg	Gemeinde	12073520	Schönfeld	2007	0.88354	5	10	3
Brandenburg	Gemeinde	12073520	Schönfeld	2008	0.9136	5	10	3
